id,title,body,created_at,rate,recommendation_status,is_buyer,product_id,advantages,disadvantages,likes,dislikes,seller_title,seller_code,true_to_size_rate
50255272,,پیشنهاد میکنم ولی سایزش کوچیکه,20 خرداد 1402,3.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
50223003,,موهارا نرم میکند,19 خرداد 1402,4.0,recommended,True,6586761,,,0,0,فول بیوتی سایه,D5XRP,
50174282,,هنوز نتیجه رو ندیدم نمیتونم نظر بدم,18 خرداد 1402,4.0,no_idea,True,6586761,,,0,0,ملکو,DXS5P,
50110196,عالی ,من دفعه پنجم هم هست دارم استفاده میکنم و راضی هستم ,18 خرداد 1402,5.0,recommended,True,6586761,,,1,0,استورمال,DVJUE,
50072197,,خاصیت نرم کنندگی خوبی داره.,17 خرداد 1402,4.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
49989014,شامپو مورینگا,خیلی نرم و لطیف میکنه موهارو و حجمش خوبه,15 خرداد 1402,4.0,,False,6586761,,,0,0,,,
49875029,,برا دوستم گرفتم راضی بود خداروشکر,12 خرداد 1402,4.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
49715756,,بسیار خوبه الان سومین دفعه هست که سفارش دادم,7 خرداد 1402,5.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
49684595,,یکساله که از این شامپو استفاده میکنم، اول به قیمت ۶۹ از جای دیگه گرفتم و بعد به قیمت ۷۹ و ۸۸ از دیجی‌کالا. هر شامپوی خارجی و ایرانی که میزدم موهام زود چرب میشد ولی این شامپو مورینگای اگزونیک دقیقا مناسب موهای منه. ترکیبات ملایمی داره. این بار سه‌تا سفارش دادم که مدتی نگران گیر نیومدنش نباشم.,7 خرداد 1402,5.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
49355622,,همچین تقویتم نشد نمیدونم والا,27 اردیبهشت 1402,3.0,recommended,True,6586761,,,0,0,کاترین نت,CJZFC,
49231691,,حجم کم قیمت زیاد ,24 اردیبهشت 1402,4.0,no_idea,True,6586761,,,1,0,ملکو,DXS5P,
48893728,,خوبه خیلی نرم میکنه مو رو,14 اردیبهشت 1402,4.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
48474469,عالی از همه لحاض ,خیلی با کیفیت و قشنگه واسه مو های چرپ عالی هستش,1 اردیبهشت 1402,5.0,recommended,True,6586761,,,0,0, اهورا,CEEYX,
48421188,شامپو عالیه,شامپو مورینگا عالیه،قیمتش عالیه،برای موهای چرب و معمولی اوکیه,31 فروردین 1402,5.0,recommended,True,6586761,,,1,0,ملکو,DXS5P,
48244632,,عالي,26 فروردین 1402,5.0,recommended,True,6586761,,,0,0,نمایندگی حسینی,DVR2A,
48066052,راضی هستم,خیلی خوبه راضی هستم فقط یخورده حجمش کم هست,22 فروردین 1402,4.0,,False,6586761,,,0,0,,,
48060257,,خوبه ,22 فروردین 1402,4.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
47795868,شامپو,خوب بود راضی هستم,15 فروردین 1402,4.0,recommended,True,6586761,,,0,0,ملکو,DXS5P,
47581015,,بدک نبود بنظرم,8 فروردین 1402,3.0,no_idea,True,6586761,,,0,0,ملکو,DXS5P,
47225953,,شامپو در کنارلوسیون های تقویتی خوب است.,27 اسفند 1401,4.0,,True,6586761,,,0,0,ملکو,DXS5P,
9863470,,بدک نیتس,14 تیر 1399,3.0,no_idea,True,1688145,,,0,0,پایدار تجارت,AH542,
9340331,عالی بود,خیلی خوب بود خیلی انرژی مثبت بهم داد چون با کیفیت بود مشخصات رو بخونید اگه بدردتون میخوره بخرید گزینه خیلی مناسب,26 خرداد 1399,4.25,recommended,True,1688145,"['بخرید پشیمونی نداره \r', 'نرم \r', 'قیمت خوب \r', 'دوسش داشتم \r', 'بسته بندی عالی جعبه خوشکل خیلی شیک و عالی \r', 'خوشکل']",['هیچی'],1,0,پایدار تجارت,AH542,
9298976,,نسبت به قیمتش و نرمی که داره می خیلی راضیم و کامل بین دندان هام و تمییز میکنه . فقط من بنفش سفارش دادم آبی فرستاده بودن که مهم نیست,25 خرداد 1399,5.0,recommended,True,1688145,,,0,0,پایدار تجارت,AH542,
8583616,,عالیه در خریدش شک نکنید,28 اردیبهشت 1399,5.0,recommended,True,1688145,,,2,1,هایجنیک,5AJTR,
8448346,,مسواک بدی نیست معمولیه و متناسب با قیمتشه توصیه میکنم اگه براتون امکان داره بیشتر هزینه کنین و مسواک بهتری بخرین,23 اردیبهشت 1399,3.0,no_idea,True,1688145,,,3,0,هایجنیک,5AJTR,
8383569,,خوب بود نرمیش و بسته بندیش,21 اردیبهشت 1399,4.0,recommended,True,1688145,,,0,0,پایدار تجارت,AH542,
8210284,مسواک,"با توجه به نظر دندونپزشک مسواک باید ساده و نرم باشه که این محصول این خصوصیات رو داره 
الان یه هفته ست دارم استفاده می کنم به نظرم خوبه",16 اردیبهشت 1399,0.0,recommended,True,1688145,,,2,0,هایجنیک,5AJTR,
8143034,,مسواک خوبیه و برس نرمی داره .,14 اردیبهشت 1399,4.0,recommended,True,1688145,,,2,0,هایجنیک,5AJTR,
7424660,,بسیار عالی با کیفی,21 فروردین 1399,4.0,recommended,True,1688145,,,2,0,هایجنیک,5AJTR,
7202154,مسواک,عالی و خوش دست,13 فروردین 1399,4.0,recommended,True,1688145,,,2,0,هایجنیک,5AJTR,
6808332,من راضیم,تو تخفیف خوبه,23 اسفند 1398,3.0,recommended,True,1688145,,,0,0,پایدار تجارت,AH542,
6195152,,با توجه به قیمت مناسب است,22 بهمن 1398,4.25,recommended,True,1688145,,,0,0,پایدار تجارت,AH542,
5892811,کیفیت خوب,خوشحال که ایرام مسواک های خوبی می زند و یه جور خودکفایی می رسیم و مجموع کیفیت محصول متوسط هستش به عنوان مسواک دوماهه یا ماهیانه می شه روش حساب کرد,3 بهمن 1398,4.5,,False,1688145,,,0,0,,,
5655875,اذیت دندان,دندان ها را اذیت میکند,18 دی 1398,0.0,not_recommended,True,1688145,,"['رنگ بندی ندارد\r', 'بجای اینکه نرم باشد برای دندان های حساس، تقریبا سفت و خشک است']",1,0,هایجنیک,5AJTR,
5170032,مسواک,به نسبت قیمتش خوبه,22 آذر 1398,0.0,not_recommended,True,1688145,,,1,0,هایجنیک,5AJTR,
4263677,مکمل نظر قبلی,در تکمیل نظر قبل بعد از یک هفته استفاده باید اضافه کنم به دلیل تراکم پایین موهای مواد غذایی وسط اون گیر می کنه و تمیز کردن مسواک بعد از اتمام شستشوی دهان کار زمانبری ست.,28 مهر 1398,0.0,not_recommended,True,1688145,,,1,0,هایجنیک,5AJTR,
3742621,کیفت عالی,بهترین مسواکی بود که تا الان استفاده کردم اصلا بارورم نمیشد محصول ایرانی انقد با کیفیت باشد,13 شهریور 1398,5.0,,False,1688145,"['کیفت عالی و بسته بندی خوب\r', 'برس نرم\r', 'مواد اولیه عالی']",,4,0,,,
46683887,,یه مسواک ارتودنسیه معمولیه,16 اسفند 1401,4.0,recommended,True,599959,,,0,0,نیکو کالا,9ZAMP,
35348455,شامپو گلرنگ ,شامپوی معمولی با کف زیاد کلافه کننده ,9 خرداد 1401,3.0,recommended,True,2858092,,,1,0,دیجی‌کالا,5A52N,
52157634,,بکارم اومد و قیمتشم مناسب بود ,8 مرداد 1402,4.0,recommended,True,3539334,,,0,0,لوتوس کمپانی,CY4UU,
43422057,,کیفیت خوب قیمت مناسب,3 دی 1401,4.0,recommended,True,3539334,,,0,0,فستیوال موزر,ATVXX,
54202345,,برای ماشین پرومکس ۱۵۱۰ مناسب بود‌.,10 مهر 1402,5.0,recommended,True,3331099,,,0,0,لوتوس کمپانی,CY4UU,
52559350,مسواک,ازکیفیت خوبی برخوردار است .,20 مرداد 1402,3.0,recommended,True,899761,,,0,0,پارسیان نیک هستی,EE6DA,
18346773,,برای کسانی که موی چرب و شوره سر دارن پیشنهاد میدم حتما بخرید,21 اسفند 1399,3.75,recommended,True,3216505,['ضد شوره خوب برای موی چرب'],,0,0,فروشگاه مرداد,CF547,
17899230,شامپو,بهترین شامپو ضد شوره,11 اسفند 1399,3.0,recommended,True,3216505,['بهترین'],['ندارد'],0,0,بوف درما,C2NHZ,
17807601,,من که راضیم از این شامپو و کلا از شامپو های این برند. شوره سرم کمتر شده، اما کاملا برطرف نشده,9 اسفند 1399,4.0,recommended,True,3216505,,,0,0,بوف درما,C2NHZ,
17616128,فوق العاده,"قیمتش خیلی مناسبی داره و ضمنا خیلی با کیفیت هستش برای افرادی که سرشون خارش و شوره سنگینی داره پیشنهاد میدم فقط ی بار امتحانش کنین.
حاوی عنصر زینک(آهن)هست که برای تحریک رشد مو خوب هست",5 اسفند 1399,5.0,recommended,True,3216505,"['نرم کننده', 'ضد شوره']",,0,1,بوف درما,C2NHZ,
17513808,شامپو مو مدیلن,به توصیه پزشک استفاده میکنم و راضی هستم برای درمان شوره سر,2 اسفند 1399,4.0,recommended,True,3216505,,,0,0,گالری ایران مهر,6XHDU,
17464723,شامپو,مشکل درماتیت سبوره ام رو حل کرد،تنها شامپو تاثیرگذار بعد از هداندشولدرز,1 اسفند 1399,5.0,recommended,True,3216505,,,0,0,گالری ایران مهر,6XHDU,
17302869,,دکتر برا شوره سر برام تجویز کرد وتقریبا راضی بودم,27 بهمن 1399,4.0,recommended,True,3216505,,,0,0,فروشگاه مرداد,CF547,
17254629,عالی بود,برای شوره و رفع خارش موهای چرب بسیار مناسب است,26 بهمن 1399,0.0,recommended,True,3216505,,,0,0,بوف درما,C2NHZ,
17041339,بسیار تجربه لذت بخشیه,"به نسبت قیمتش واقعا با کیفیته 
بار دومه استفاده میکنم واقعا خوشحالم حجم خوبی داره موهام خشک نشد و خارش و ریزش موم کنترل شده البته هر شامپویی باید دو بار در هفته به سر بزنید باقی هفته من با کتیرا سرمو میشورم",21 بهمن 1399,4.75,recommended,True,3216505,"['کم کردن ریزش مو', 'از بین بردن خارش سر', 'از شوره سر جلوگیری می\u200cکند', 'خوش بو', 'مو خشک نمیکنه']",,0,0,بوف درما,C2NHZ,
16773392,شامپو,سالهاست با نظر پزشک متخصص مصرف میکنم و راضی هستم,14 بهمن 1399,0.0,recommended,True,3216505,['عالی'],,0,0,فروشگاه مرداد,CF547,
16593755,,توصیه میشه بخرین.,10 بهمن 1399,3.75,recommended,True,3216505,,,0,0,فروشگاه مرداد,CF547,
16368850,خوبه,بخرید پشیمون نمیشید,4 بهمن 1399,4.5,recommended,True,3216505,,,0,0,فروشگاه مرداد,CF547,
16269126,با کیفیت,برای شوره شامپو خوب و موثری هست,1 بهمن 1399,5.0,recommended,True,3216505,,,0,0,فروشگاه مرداد,CF547,
16267552,,من مدتی از این محصول استفاده میکنم و راضیم,1 بهمن 1399,5.0,recommended,True,3216505,,,0,0,گالری ایران مهر,6XHDU,
16005611,,دارای کیفیت مناسب,24 دی 1399,4.0,recommended,True,3216505,,,0,0,گالری ایران مهر,6XHDU,
15983042,عالی,از وقتی به توصیه پزشکم ازش استفاده کردم دیگه مشکل شوره سر ندارم,23 دی 1399,4.75,recommended,True,3216505,,,1,0,گالری ایران مهر,6XHDU,
15884896,,به موهای من نساخت و شوره رو از بین نبرد,20 دی 1399,2.0,no_idea,True,3216505,,,2,0,گالری ایران مهر,6XHDU,
15652533,کالای خوب,خارش سرمو انداخت...به نظر خوب میاد دوبار استفاده کردم,14 دی 1399,0.0,recommended,True,3216505,,,0,0,گالری ایران مهر,6XHDU,
15341028,مدیلن,برای من که دجار درماتیت سبوره هستم دکتر تجویزش کرد نسبت به شامپوهای دیگه خیلی خوبه واسه من و قیمتشم مناسب تره در عین حال. وقتی ازش استفاده میکنم هم شوره خیلی کم میشه هم خارش و به کسانی که دچار شوره ناشی از این بیماری هستند توصیش میکنم. راستی چقد شیوه بسته بندی و ارسال دی جی جدیدا خوب شده واقعا تغییر اساسی و خوبی بود دی جی جان ممنووووون واقعا سرعت ارسالم عالی یود بعلاوه بسته بندی خوب که محصول نسبت به قبل سالم و بهتر به دستمون میرسه.,7 دی 1399,5.0,recommended,True,3216505,,,3,0,فروشگاه مرداد,CF547,
14469835,,برای ریزش مو هم خوبیه من سالهاست دارمش,17 آذر 1399,4.5,recommended,True,3216505,,,1,0,گالری ایران مهر,6XHDU,
36656098,,کیفیت محصولات ادرا خیلی خوبه,18 تیر 1401,5.0,recommended,True,7179538,,,1,0,سیران,CWTS7,
36369100,,چندد ساله استفاده میکنم و راضیم,9 تیر 1401,5.0,recommended,True,7179538,,,1,0,فارم لند,A97EK,
36155252,,خوب نیست بیش از حد موها رو خُشک میکنه. من خیلی ازش راضی نبودم. من از مدل کراتینه (سفید رنگ) این برند استفاده می کنم از اون خیلی راضی بودم دیگه از این مدل نمیخرم. ریزش موهامم بیش تر کرد. تاریخ تولید و تاریخ انقضاء و قیمت از روی شامپو پاک شده بود من با اطمینان به فروشنده از این محصول استفاده کردم.,2 تیر 1401,1.0,not_recommended,True,7179538,,,0,0,وان کالا,CSZ49,
35925377,شامپو,برای موهای چرب مناسب است ,27 خرداد 1401,0.0,recommended,True,7179538,,,0,0,سیران,CWTS7,
35845026,واقعا معرکست,بسیار عالی,24 خرداد 1401,5.0,,False,7179538,"['شستشوی خوب\r', 'حالت دهی خوب بعد از سشوار کشیدن\r', 'بوی عالی\r', 'درکل هرچی مدنظره هست داره و خوبه']",['حجم بیشتر نداره'],1,0,,,
35829277,,ایرانیه دیگه باید ببینی جواب گوی موهاتون هست یا نه,24 خرداد 1401,3.0,recommended,True,7179538,,,1,0,وان کالا,CSZ49,
35782351,,خیلی عالی و درجه یک,23 خرداد 1401,4.0,recommended,True,7179538,,,1,0,فارم لند,A97EK,
35531829,شامپو مو آدرا,بوی خوبی داره بوی عطر بلک اوپیوم ایو سن لورن رو میده ,15 خرداد 1401,4.0,recommended,True,7179538,,,2,0,سیران,CWTS7,
35350993,عالی,دو ماهی میشه ازش استفاده میکنم و واقعا عالیه,9 خرداد 1401,5.0,recommended,True,7179538,,,1,0,سیران,CWTS7,
35277648,شامپو آدرا ,عالیه نزدیک یه ساله استفاده میکنم فوق العاده س ,7 خرداد 1401,5.0,recommended,True,7179538,,,1,0,فارم لند,A97EK,
35181029,,برای من این شامپو بهترین اثر رو در بین شامپو های مخصوص موی چرب داشت دوستان در نظر داشته باشید که جنس موی همه شبیه به هم نیست پس من این رو پیشنهاد میکنم که برای یک بار مصرف کنید و بعد اگه دلخواهتون بود مشتریش بشید,4 خرداد 1401,5.0,recommended,True,7179538,,,1,0,فارم لند,A97EK,
31809457,کاربردی,بستهبندیش خوب بود,1 اسفند 1400,4.0,recommended,True,7179538,,,0,0,سیران,CWTS7,
29985237,شامپو مو آدرا مدل,شویندگی قابل قبول,21 دی 1400,0.0,recommended,True,7179538,,,0,0,فارم لند,A97EK,
54381917,,بسته بندی مسواک باز شده بود,15 مهر 1402,1.0,not_recommended,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
53856628,,نارنجی می خواستم بنفش فرستادن,29 شهریور 1402,5.0,recommended,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
52429959,مسواک تریزا,مسواک قابل قبولی است,16 مرداد 1402,4.0,recommended,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
51245153,مسواک تریزا مدل Focus Pro Clean,خوب بود,14 تیر 1402,4.0,recommended,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
49058294,قلابی ,اصلا خوب نیست ,19 اردیبهشت 1402,2.0,not_recommended,True,5193721,,,0,0,پایون توزیع کالا,ATZCE,
49042459,مسواک,مسواک خوبیه,18 اردیبهشت 1402,4.0,recommended,True,5193721,,,0,0,بهشت درمان,DSV6T,
49024839,مسواک تریزا,مسواک سبک و خوش دستیه,18 اردیبهشت 1402,5.0,recommended,True,5193721,,,0,0,پایون توزیع کالا,ATZCE,
48937853,مسواک تریزا,کیفیت نا مطلوب و به نظرم تقلبی می باشد,15 اردیبهشت 1402,1.0,not_recommended,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
47948078,,خیلی خوب بود بجز اینکه تو اون سوراخ های بدنه اش جرم میشینه بعد مدتی!,19 فروردین 1402,4.0,no_idea,True,5193721,,,0,0,رنگ دونه,A7CU9,
47549633,کیفیت خوب,کیفیت خوب ولی بعدا از سایتهای دیگه قیمت رو چک کردم نصف این قیمت بود,7 فروردین 1402,2.0,,True,5193721,,,0,0,بازرگانی فارس,5AFFF,
46734411,مسواک با کیفیت,"مسواک خوبیه،منتها عمرشون با مسواک های ارزون خیلی فرقی نمیکنه
صرفا کیفیت بالاتر",17 اسفند 1401,5.0,recommended,True,5193721,,,0,0,پایون توزیع کالا,ATZCE,
40811679,ضعیفه,من اول فکر کردم سه تیغه اس که بعد متوجه شدم دو تیغه اس و برای استفاده یکبار مصرف در نظر نگیرید دوتا ژیلتش با هم میشه واسه یکبار مصرف,29 مهر 1401,2.0,no_idea,True,947112,,,0,0,مانی دنیا,CPKGA,
40619088,دورکو ,همیشه از این نوع را خریداری می کنم. ,25 مهر 1401,5.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
40584367,,قیمت بالا ,24 مهر 1401,3.0,recommended,True,947112,,,0,0,مانی دنیا,CPKGA,
40484776,خودتراش,عالی خوبع تعداد بیشتر قیمت کمتر,21 مهر 1401,5.0,recommended,True,947112,,,0,0,مانی دنیا,CPKGA,
40391634,,مثل همیشه خوب,19 مهر 1401,4.0,,False,947112,,,0,0,,,
39911038,,با کیفیت,8 مهر 1401,5.0,,True,947112,,,0,0,مانی دنیا,CPKGA,
39753435,,قیمت و کیفیت عالی ,4 مهر 1401,5.0,recommended,True,947112,,,0,0,مانی دنیا,CPKGA,
39628464,,خوب,1 مهر 1401,3.0,,True,947112,,,0,0,مانی دنیا,CPKGA,
39556561,خود تراش دورکو,جنسش خوبه ولی قبلا گرفته بودم بهتر بود,31 شهریور 1401,3.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
39187999,,معمولی,23 شهریور 1401,3.0,,True,947112,,,0,0,مانی دنیا,CPKGA,
38641809,,روان و خوب,9 شهریور 1401,5.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
37963883,,خوبه,23 مرداد 1401,4.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
37432424,,خوب بود .کار راه بندازه,8 مرداد 1401,3.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
35969554,عالی,با تخفیف موجود کنید,28 خرداد 1401,5.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
35389788,,خوبه معمولیه,11 خرداد 1401,3.0,,True,947112,,,0,0,اوای پخش تهران,C3GNH,
35234202,ژیلت خوبیه,عالیه چندبار میشه ازش استفاده کرد ,6 خرداد 1401,5.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
35050009,,همیشه ازین مارک استفاده میکنم وراضی ام،قیمتش نسبت ب بیرون مناسبه،ممنون از فروشنده,1 خرداد 1401,3.0,recommended,True,947112,,,0,0,اوای پخش تهران,C3GNH,
34913438,,قیمت عالی,27 اردیبهشت 1401,4.0,recommended,True,947112,,,1,0,اوای پخش تهران,C3GNH,
34767533,,کار راه بندازه,23 اردیبهشت 1401,3.0,recommended,True,947112,,,0,0,الیانا بیوتی,C66AK,
33638642,تیغ,10ساله استفاده میکنم، هرتیغ 2باراستفاده میشه شایدهم بیشتر، عالیه. قیمتش هم بالامیرود..,20 فروردین 1401,5.0,recommended,True,947112,['جنس'],['قیمت'],0,0,اوای پخش تهران,C3GNH,
32616523,مرجوع شد,قبلا سفارش میدادم این مدلو خوب بود ولی اینبار متاسفانه ژیلت صابوندار فرستاده بودن مرجوع کردم فروشنده گرامی دقت کنید اگر صابوندار میخواستم همونو سفارش میدادم,21 اسفند 1400,5.0,not_recommended,True,947112,,,0,0,بهداشتی راد,EMRVR,
31869525,خوبه,"از خریدم راضی هستم
ممنون از دیجی کالا",2 اسفند 1400,4.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
31249167,قیمت مقرون بصرفه,پیر شدیم تا ب دستمون رسید,20 بهمن 1400,4.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
30845707,مناسب,با توجه به قیمت مناسب است ,12 بهمن 1400,2.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
30486697,از خریدم راضی هستم,نسبت به قیمت کیفیت خوبی داشت، این مدل صابون نداره,2 بهمن 1400,4.0,recommended,True,947112,['تیز بودن'],['نداشت صابون'],1,0,پارسیان نیک,CYWMX,
30098010,,نسبت به قیمتش کیفیتش خوبه، برای یکبار مصرف,23 دی 1400,4.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
29965943,خوب و تیز,خوب و تیزه فقط ساخت ویتنامه ولی کیفیتش از مارکی مثل لمسر خیلی بهتره,21 دی 1400,4.0,recommended,True,947112,,,0,0,پارسیان نیک,CYWMX,
26162806,خوب,خیلی خوب,13 مهر 1400,4.0,recommended,True,3198819,,,0,0,پخش شرق,APPEU,
23930710,روغنش با آب فرقی نداره دستگاهم خراب شد,آب خالی بدرد نخور,21 مرداد 1400,1.0,not_recommended,True,3198819,,,0,0,پخش شرق,APPEU,
23164348,روغن ماشین اصلاح,بدرد نخوره نخرید.بوی نفت میده پولتون رو دور نریزین.از دست فروشنده های آشغال فروش.از دی جیکالا بخاطر مرجوع سریع وپس دادن وجه سپاسگذارم,29 تیر 1400,1.0,not_recommended,True,3198819,['ندارد'],"['حیف پول\r', 'جنس غیر اصل\r', 'بوی نفت میده']",0,0,شرکت آدولف,AZ7WA,
21441396,عالی,عالییییییییی,11 خرداد 1400,5.0,recommended,True,3198819,,,0,0,پخش شرق,APPEU,
21098618,کاربردی,خوبه واسه کسایی که توخونه اصلاح میکنن.,1 خرداد 1400,4.0,recommended,True,3198819,['قیمت پایین'],['ندیدم'],0,0,پخش شرق,APPEU,
39686457,....,نصفه روغن ریخته بود و دور شیشه و درش کثیف بود چیزی شبیه رسوب و بوی روغن جامد میداد؛ مرجوعش کردم,3 مهر 1401,1.0,,True,4430893,,,0,0,لوتوس آزاد,C9VH3,
28773322,معمولی,محصول معمولی ه,25 آذر 1400,3.0,no_idea,True,4430893,,,0,0,بازرگانی شانو,AT734,
23812504,بد,نصفش ریخته بود,17 مرداد 1400,2.0,no_idea,True,4430893,,,0,0,لوتوس آزاد,C9VH3,
22338732,روغن مو,"چیز خاصی از ندیدم
حجمشم خیلی کم
البته بیشتر از اینم ازش انتظاری نبود ولی خوب کلا پول دور ریختنه",5 تیر 1400,3.0,not_recommended,True,4430893,,,1,0,بازرگانی شانو,AT734,
20474834,پارگی لاستیک قطره چکان,"تازه خریدم، 
لاستیک قطره چکان پاره بود ولی من هم قصد استفاده از قطره چکانش رو نداشتم.
 امیدوارم اثر مثبت داشته باشه.
از قدیم برند آتوسا رو میشناختم.",17 اردیبهشت 1400,4.0,recommended,True,4430893,,,2,0,بازرگانی شانو,AT734,
46253751,اوکیع ,بخرید,9 اسفند 1401,3.0,no_idea,True,9891218,['اوکیه'],['اوکیه'],0,0,بم میو,E7U2H,
53140003,,بنظر میومد کهنه س. تاریخ تولیدش مال دو سال پیش بود. بسته بندیش مناسب بود و قطره چکان داشت,7 شهریور 1402,3.0,no_idea,True,7397469,,,0,0,عصاره بیژه,5A7DT,
50795277,,روغن خوب و اوریجینال,2 تیر 1402,3.0,recommended,True,7397469,,,0,0,عصاره بیژه,5A7DT,
47355857,خیلی عالی ,خیلی عالی ,1 فروردین 1402,5.0,recommended,True,683568,,,0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
45828991,صابون شتر مرغ,موثر کاربردی بوی خوب شفاف ,28 بهمن 1401,4.0,recommended,True,683568,"['موثر', 'کاربردی ', 'بوی خوب', 'شفاف ']",['ندارد'],0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
40342445,برای پوست مناسبه,من هنوز از این صابون استفاده نکردم ولی کلا این صابونو باید یکبار در روز استفاده کرد چون صابون شتر مرغه پوستتونو سفید و درخشان میکنه,18 مهر 1401,4.0,recommended,True,683568,,,0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
39583249,,مناسب صورتهای چرب,31 شهریور 1401,3.0,recommended,True,683568,,,0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
34963605,عالیه,مارک خوبیه,29 اردیبهشت 1401,5.0,recommended,True,683568,,,0,0,شرکت سحاب تجارت اسپادانا,C6Y5P,
11755808,تطابق ندارد,من صابون شترمرغ،سفارش دادم،اما بدون کوچکترین اطلاعاتی،درعوض صابون زغال آوردند,19 شهریور 1399,0.0,recommended,True,683568,['مناسب'],,0,0,شرکت آنلاین نقره,A4A7W,
11697151,,مقدارش خیلی کمه و زود تموم شد,18 شهریور 1399,3.0,recommended,True,683568,,,0,0,بازرگانی آنلاین نقره,5AJ5P,
9706777,,برای پوست معمولی خوبه,8 تیر 1399,2.33,recommended,True,683568,['خوبه'],,0,0,آفرشاپ,5AAGZ,
7481381,صابون ضد چروک,صابون عالی و شفافی است.,23 فروردین 1399,5.0,recommended,True,683568,,,0,0,لاوین تجارت,AUF73,
48348108,,خوبه و ایجاد حساسیت نمیکنه,29 فروردین 1402,4.0,,True,1115689,,,0,0,دیجی پخش,5AHUE,
42006530,نظر خاصی ندارم,با توجه به گران شدن کرم موبر مجبور به خرید شدم,27 آبان 1401,3.0,,True,6373229,,,0,0,پارسیان نیک هستی,EE6DA,
48344973,,عالی. راضیم. بوی خوب و ملایمی داره,28 فروردین 1402,5.0,recommended,True,1115689,,,0,0,آمیتیس مارکت,CNE5R,
48289325,ژل بهداشتی,محصولات فیروز خوبه و راضیم,27 فروردین 1402,4.0,recommended,True,1115689,,,0,0,پخش توکل,CTGUR,
48171913,,عالی قیمت و کیفیت خیلییی خوب بود,24 فروردین 1402,5.0,recommended,True,1115689,,,0,0,آریان پخش,CAAXN,
48137603,,بسیار خوب,23 فروردین 1402,4.0,recommended,True,1115689,,,0,0,مافع,C9VDT,
48126337,,نه خوبه نه بد,23 فروردین 1402,3.0,no_idea,True,1115689,,,0,0,پینک لندشاپ,CCZCV,
48024297,عالی,بار دومه میگیرم عاشق بوی این ژلم خیلی ملایم و رویایی,21 فروردین 1402,5.0,recommended,True,1115689,,,0,0,دیجی پخش,5AHUE,
48015405,,بوی خیلی مطبوعی داره,21 فروردین 1402,4.0,recommended,True,1115689,,,0,0,داروخانه حکیم گل,AY2TK,
47962761,محصول خوب,مثل تمام محصولات فیروز خوب ,19 فروردین 1402,4.0,recommended,True,1115689,,,0,0,آمیتیس مارکت,CNE5R,
47930112,,…..,18 فروردین 1402,5.0,,True,1115689,,,0,0,دیجی پخش,5AHUE,
47922569,,بسیار عالی,18 فروردین 1402,5.0,,False,1115689,,,0,0,,,
47887358,قیمت روی جلدش با تخفیفش یکی بود,با خرید بیرون فرقی نداره,17 فروردین 1402,5.0,,True,1115689,,,0,0,آمیتیس مارکت,CNE5R,
47873242,,جنس خوبی دارد و قیمت مناسبی هم دارد,17 فروردین 1402,4.0,recommended,True,1115689,,,0,0,مبین بیوتی,DXU2X,
47772866,خوب بود,جزو انتخاب های مناسب و بصرفه از برند محبوب فیروز,14 فروردین 1402,5.0,recommended,True,1115689,,,1,0,آمیتیس مارکت,CNE5R,
47701772,فیروز,خیلی خوشبو هستش و حجمش هم خوبه ,12 فروردین 1402,5.0,recommended,True,1115689,,,1,0,آمیتیس مارکت,CNE5R,
47697785,,خوب بود,12 فروردین 1402,4.0,recommended,True,1115689,,,1,0,آمیتیس مارکت,CNE5R,
47691973,خوب ,کیفیت خوب پیشنهاد میکنم,12 فروردین 1402,5.0,,True,1115689,,,1,0,آمیتیس مارکت,CNE5R,
